GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,state_puma,birthplace,x,y
"1900800",G19000800,"1900800","19",Iowa,"00800","Clinton, Muscatine, Jones & Cedar Counties PUMA","1900800",,-90.94428,41.84252
"1902100",G19002100,"1902100","19",Iowa,"02100",Southwest Iowa--Council Bluffs City PUMA,"1902100",,-95.41624,41.24485
"1901800",G19001800,"1901800","19",Iowa,"01800",South Central Iowa PUMA,"1901800",,-93.99278,41.04337
"1902000",G19002000,"1902000","19",Iowa,"02000",Woodbury & Plymouth Counties--Sioux City PUMA,"1902000",,-96.12896,42.56285
"1902200",G19002200,"1902200","19",Iowa,"02200","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties PUMA","1902200",,-92.18051,41.10049
"1900700",G19000700,"1900700","19",Iowa,"00700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA","1900700",,-91.14288,42.39033
"1900600",G19000600,"1900600","19",Iowa,"00600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA","1900600",,-93.49983,42.56465
"1901600",G19001600,"1901600","19",Iowa,"01600",Polk County (East)--Ankeny & Altoona Cities PUMA,"1901600",,-93.52604,41.71268
"1901500",G19001500,"1901500","19",Iowa,"01500",Polk (Southwest) & Dallas (East) Counties--West Des Moines & Urbandale Cities PUMA,"1901500",,-93.84534,41.64908
"1901700",G19001700,"1901700","19",Iowa,"01700",Des Moines City PUMA,"1901700",,-93.62222,41.58446
"1901900",G19001900,"1901900","19",Iowa,"01900","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region PUMA","1901900",,-95.14611,42.34031
"1901400",G19001400,"1901400","19",Iowa,"01400","Warren, Jasper, Marion, Dallas (West) & Madison Counties PUMA","1901400",,-93.50378,41.47599
"1902300",G19002300,"1902300","19",Iowa,"02300","Des Moines, Lee, Henry & Louisa Counties PUMA","1902300",,-91.37416,40.92386
"1901200",G19001200,"1901200","19",Iowa,"01200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA","1901200","Europe, ns.",-92.42508,41.92766
"1901100",G19001100,"1901100","19",Iowa,"01100",Johnson County--Iowa City PUMA,"1901100",Sudan,-91.58808,41.67155
"1900500",G19000500,"1900500","19",Iowa,"00500",Black Hawk County--Waterloo & Cedar Falls Cities PUMA,"1900500",,-92.30882,42.47010
"1900900",G19000900,"1900900","19",Iowa,"00900",Scott County--Davenport City PUMA,"1900900",,-90.62324,41.63710
"1901000",G19001000,"1901000","19",Iowa,"01000",Linn County--Cedar Rapids City PUMA,"1901000",,-91.59896,42.07895
"2001200",G20001200,"2001200","20",Kansas,"01200","Southwest Kansas--Dodge City, Garden City & Liberal City PUMA","2001200",,-100.80187,37.62941
"2001500",G20001500,"2001500","20",Kansas,"01500",Southeast Kansas PUMA,"2001500",,-95.22029,37.31813
"2000802",G20000802,"2000802","20",Kansas,"00802","Shawnee (Outside Topeka City), Osage, Jackson, Brown & Wabaunsee Counties PUMA","2000802",,-95.83467,39.14986
"2000100",G20000100,"2000100","20",Kansas,"00100",Northwest Kansas PUMA,"2000100",,-100.37252,39.18657
"2000300",G20000300,"2000300","20",Kansas,"00300","Riley, Geary & Pottawatomie Counties--Manhattan City PUMA","2000300",,-96.55935,39.27144
"2000200",G20000200,"2000200","20",Kansas,"00200",North Central Kansas--Salina City PUMA,"2000200",,-97.47642,39.38151
"2001400",G20001400,"2001400","20",Kansas,"01400",East Central Kansas PUMA,"2001400",,-95.05755,38.21866
"2001100",G20001100,"2001100","20",Kansas,"01100",South Central Kansas PUMA,"2001100",,-98.66121,37.68537
"2000900",G20000900,"2000900","20",Kansas,"00900",Flint Hills Region--Emporia City PUMA,"2000900",,-96.36252,37.94122
"2001000",G20001000,"2001000","20",Kansas,"01000",Central Kansas--Hutchinson City PUMA,"2001000",,-97.97859,38.18868
"2000400",G20000400,"2000400","20",Kansas,"00400",Northeast Kansas PUMA,"2000400",,-95.22910,39.41486
"2000801",G20000801,"2000801","20",Kansas,"00801",Shawnee County (Central)--Topeka City PUMA,"2000801",,-95.68154,39.05068
"2000700",G20000700,"2000700","20",Kansas,"00700",Douglas County--Lawrence City PUMA,"2000700",,-95.29261,38.88466
"2000500",G20000500,"2000500","20",Kansas,"00500",Wyandotte County--Kansas City PUMA,"2000500",,-94.76448,39.11465
"2001302",G20001302,"2001302","20",Kansas,"01302",Sedgwick (Northeast) & Butler (North & East) Counties--Wichita City (Northeast) PUMA,"2001302",,-96.86221,37.82980
"2001304",G20001304,"2001304","20",Kansas,"01304",Sedgwick (South) & Butler (Southwest) Counties--Wichita (South) & Derby Cities PUMA,"2001304",,-97.29895,37.57489
"2001301",G20001301,"2001301","20",Kansas,"01301",Sedgwick (Northwest) & Harvey Counties--Wichita (Northwest) & Newton Cities PUMA,"2001301",,-97.45466,37.95293
"2001303",G20001303,"2001303","20",Kansas,"01303",Sedgwick County (Central)--Wichita City (Central) PUMA,"2001303",,-97.35195,37.67585
"2000602",G20000602,"2000602","20",Kansas,"00602","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities PUMA","2000602",,-94.66236,38.98523
"2000604",G20000604,"2000604","20",Kansas,"00604",Johnson County (Southeast)--Blue Valley Region PUMA,"2000604",,-94.68176,38.83325
"2000603",G20000603,"2000603","20",Kansas,"00603","Johnson County (Southwest)--Olathe, Gardner, Spring Hill & Edgerton Cities PUMA","2000603",,-94.89073,38.82677
"2000601",G20000601,"2000601","20",Kansas,"00601","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities PUMA","2000601",,-94.88689,38.96438
"2100100",G21000100,"2100100","21",Kentucky,"00100",Purchase Area Development District PUMA,"2100100",,-88.69717,36.79011
"2100200",G21000200,"2100200","21",Kentucky,"00200",Pennyrile Area Development District (North) PUMA,"2100200",,-87.73533,37.25202
"2101500",G21001500,"2101500","21",Kentucky,"01500",Green River Area Development District (Northeast)--Daviess & Hancock Counties PUMA,"2101500",,-86.99606,37.76412
"2100300",G21000300,"2100300","21",Kentucky,"00300",Pennyrile Area Development District (South) PUMA,"2100300",,-87.60961,36.87665
"2101400",G21001400,"2101400","21",Kentucky,"01400",Green River Area Development District (Southwest) PUMA,"2101400",,-87.40558,37.59745
"2600100",G26000100,"2600100","26",Michigan,"00100",Western Upper Peninsula PUMA,"2600100",,-88.54842,46.55204
"2600801",G26000801,"2600801","26",Michigan,"00801",Ottawa County (West) PUMA,"2600801",,-86.12659,42.95104
"2600802",G26000802,"2600802","26",Michigan,"00802",Ottawa County (East) PUMA,"2600802",,-85.89881,42.96642
"2600700",G26000700,"2600700","26",Michigan,"00700",Muskegon County PUMA,"2600700",,-86.15206,43.29122
"2602400",G26002400,"2602400","26",Michigan,"02400",Berrien County PUMA,"2602400",,-86.41228,41.95467
"2601001",G26001001,"2601001","26",Michigan,"01001",Kent County (Southwest) PUMA,"2601001",,-85.72577,42.88642
"2600600",G26000600,"2600600","26",Michigan,"00600","Newaygo, Mason, Oceana & Lake Counties PUMA","2600600",,-85.99544,43.76460
"2702100",G27002100,"2702100","27",Minnesota,"02100",Southwest Minnesota PUMA,"2702100",,-95.22305,43.80964
"2701700",G27001700,"2701700","27",Minnesota,"01700",Carver & Scott (West) Counties PUMA,"2701700",,-93.77778,44.76546
"2701600",G27001600,"2701600","27",Minnesota,"01600","Scott County (East)--Shakopee, Savage & Prior Lake Cities PUMA","2701600",,-93.45439,44.67524
"2701900",G27001900,"2701900","27",Minnesota,"01900","Kandiyohi, McLeod, Meeker, Renville & Sibley Counties PUMA","2701900",,-94.67225,44.88959
"2702400",G27002400,"2702400","27",Minnesota,"02400","Mower, Steele, Freeborn & Dodge Counties PUMA","2702400",,-93.04898,43.80541
"2700900",G27000900,"2700900","27",Minnesota,"00900",Stearns County--St. Cloud City PUMA,"2700900",,-94.61302,45.55215
"2700700",G27000700,"2700700","27",Minnesota,"00700","Crow Wing, Morrison, Todd & Wadena Counties PUMA","2700700",,-94.46879,46.25147
"2701201",G27001201,"2701201","27",Minnesota,"01201","Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities PUMA","2701201",,-92.88417,45.13250
"2700600",G27000600,"2700600","27",Minnesota,"00600","Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties PUMA","2700600",,-93.08636,45.91169
"2702000",G27002000,"2702000","27",Minnesota,"02000","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties PUMA","2702000",,-95.66750,44.60399
"2700800",G27000800,"2700800","27",Minnesota,"00800",West Central Minnesota PUMA,"2700800",,-95.88843,45.94661
"2700100",G27000100,"2700100","27",Minnesota,"00100","Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties PUMA","2700100",,-96.31197,48.06835
"2700200",G27000200,"2700200","27",Minnesota,"00200","Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties PUMA","2700200",,-95.15409,47.78569
"2702300",G27002300,"2702300","27",Minnesota,"02300","Rice, Goodhue & Le Sueur Counties PUMA","2702300",,-93.15945,44.38337
"2700400",G27000400,"2700400","27",Minnesota,"00400","St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities PUMA","2700400",,-92.38157,47.79605
"2701301",G27001301,"2701301","27",Minnesota,"01301","Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities PUMA","2701301",,-93.10648,45.08036
"2701302",G27001302,"2701302","27",Minnesota,"01302","Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities PUMA","2701302",,-93.08200,45.00136
"2701303",G27001303,"2701303","27",Minnesota,"01303",Ramsey County (Southeast)--St. Paul City (East) PUMA,"2701303","Laos, Thailand",-93.05626,44.94553
"2701304",G27001304,"2701304","27",Minnesota,"01304",Ramsey County (Southwest)--St. Paul City (West) PUMA,"2701304",,-93.15495,44.95010
"2702600",G27002600,"2702600","27",Minnesota,"02600","Winona, Wabasha, Fillmore & Houston Counties--Winona City PUMA","2702600",,-91.91436,43.87891
"2702200",G27002200,"2702200","27",Minnesota,"02200","Blue Earth, Nicollet & Waseca Counties--Mankato City PUMA","2702200",,-93.99322,44.12006
"2701102",G27001102,"2701102","27",Minnesota,"01102","Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities PUMA","2701102",,-93.28695,45.13607
"2701103",G27001103,"2701103","27",Minnesota,"01103","Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities PUMA","2701103",,-93.12731,45.24695
"2701101",G27001101,"2701101","27",Minnesota,"01101","Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities PUMA","2701101",,-93.34508,45.32206
"2702500",G27002500,"2702500","27",Minnesota,"02500",Olmsted County--Rochester City PUMA,"2702500",,-92.40176,44.00374
"2701202",G27001202,"2701202","27",Minnesota,"01202",Washington County (South)--Woodbury & Cottage Grove Cities PUMA,"2701202",,-92.88356,44.85899
"2701503",G27001503,"2701503","27",Minnesota,"01503",Dakota County (West)--Burnsville & Apple Valley Cities PUMA,"2701503",Togo,-93.24841,44.75723
"2701501",G27001501,"2701501","27",Minnesota,"01501","Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities PUMA","2701501",,-93.11051,44.83897
"2701502",G27001502,"2701502","27",Minnesota,"01502","Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities PUMA","2701502",,-93.03879,44.63120
"2701800",G27001800,"2701800","27",Minnesota,"01800",Wright County PUMA,"2701800",,-93.96305,45.17393
"2701000",G27001000,"2701000","27",Minnesota,"01000",Sherburne & Benton Counties PUMA,"2701000",,-93.88204,45.56622
"2700300",G27000300,"2700300","27",Minnesota,"00300","Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City PUMA","2700300",,-93.69341,47.03423
"2701408",G27001408,"2701408","27",Minnesota,"01408","Hennepin County--Edina, St. Louis Park & Hopkins Cities PUMA","2701408",,-93.36796,44.91610
"2701407",G27001407,"2701407","27",Minnesota,"01407",Hennepin County--Minneapolis City (Southwest) PUMA,"2701407",,-93.29467,44.93750
"2701404",G27001404,"2701404","27",Minnesota,"01404","Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities PUMA","2701404",,-93.35024,45.02904
"2701409",G27001409,"2701409","27",Minnesota,"01409",Hennepin County--Eden Prairie & Minnetonka Cities PUMA,"2701409",,-93.45980,44.88541
"2701406",G27001406,"2701406","27",Minnesota,"01406",Hennepin County--Minneapolis City (Southeast) PUMA,"2701406",Somalia,-93.23854,44.92919
"2701405",G27001405,"2701405","27",Minnesota,"01405",Hennepin County--Minneapolis (North) & St. Anthony Cities PUMA,"2701405",,-93.26529,45.00673
"2701403",G27001403,"2701403","27",Minnesota,"01403","Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities PUMA","2701403",Liberia,-93.38822,45.11341
"2701402",G27001402,"2701402","27",Minnesota,"01402","Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities PUMA","2701402",,-93.47051,45.04566
"2701410",G27001410,"2701410","27",Minnesota,"01410",Hennepin County--Bloomington & Richfield Cities PUMA,"2701410",Kenya,-93.29759,44.84315
"2701401",G27001401,"2701401","27",Minnesota,"01401","Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka PUMA","2701401",,-93.60698,45.05303
"2902800",G29002800,"2902800","29",Missouri,"02800",Jasper & Newton Counties PUMA,"2902800",,-94.33994,37.05654
"2900100",G29000100,"2900100","29",Missouri,"00100",Northwest Missouri PUMA,"2900100",,-94.02282,40.20914
"2900200",G29000200,"2900200","29",Missouri,"00200","Buchanan, Andrew & DeKalb Counties PUMA","2900200",,-94.67079,39.84854
"2900800",G29000800,"2900800","29",Missouri,"00800","Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA","2900800",,-93.95239,39.19747
"2902300",G29002300,"2902300","29",Missouri,"02300","Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties PUMA","2902300",,-89.78311,36.57671
"2901500",G29001500,"2901500","29",Missouri,"01500","Phelps, Crawford, Dent, Gasconade & Maries Counties PUMA","2901500",,-91.58892,37.97597
"2900300",G29000300,"2900300","29",Missouri,"00300",Northeast Missouri PUMA,"2900300",,-92.08118,39.98155
"2902500",G29002500,"2902500","29",Missouri,"02500","Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties PUMA","2902500",,-91.97428,36.99100
"2900903",G29000903,"2900903","29",Missouri,"00903",Platte County PUMA,"2900903",,-94.77222,39.37933
"2901200",G29001200,"2901200","29",Missouri,"01200","Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties PUMA","2901200",,-93.98526,37.75973
"2900500",G29000500,"2900500","29",Missouri,"00500","Cole, Callaway, Moniteau & Osage Counties PUMA","2900500",,-92.09169,38.63981
"2902700",G29002700,"2902700","29",Missouri,"02700","Taney, Barry, Stone & McDonald Counties PUMA","2902700",,-93.65903,36.68550
"2902100",G29002100,"2902100","29",Missouri,"02100","St. Francois, Washington, Perry & Ste. Genevieve Counties PUMA","2902100",,-90.40680,37.85938
"2900700",G29000700,"2900700","29",Missouri,"00700","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties PUMA","2900700",,-93.04021,39.18223
"2900600",G29000600,"2900600","29",Missouri,"00600",Boone County PUMA,"2900600",,-92.30966,38.99062
"2901100",G29001100,"2901100","29",Missouri,"01100",Cass & Bates Counties PUMA,"2901100",,-94.34672,38.43399
"2902200",G29002200,"2902200","29",Missouri,"02200","Cape Girardeau, Scott & Bollinger Counties PUMA","2902200",,-89.78427,37.27445
"2902400",G29002400,"2902400","29",Missouri,"02400","Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties PUMA","2902400",,-90.68450,37.10843
"2901400",G29001400,"2901400","29",Missouri,"01400","Pulaski, Camden, Miller & Morgan Counties PUMA","2901400",,-92.59000,38.12647
"2901300",G29001300,"2901300","29",Missouri,"01300","Laclede, Polk, Benton, Dallas & Hickory Counties PUMA","2901300",,-93.09806,37.84549
"2900400",G29000400,"2900400","29",Missouri,"00400","Lincoln, Warren, Audrain, Pike & Montgomery Counties PUMA","2900400",,-91.33444,39.09641
"2902001",G29002001,"2902001","29",Missouri,"02001",Jefferson County (North) PUMA,"2902001",,-90.47236,38.43164
"2902002",G29002002,"2902002","29",Missouri,"02002",Jefferson County (South) PUMA,"2902002",,-90.55112,38.22600
"2901901",G29001901,"2901901","29",Missouri,"01901",St. Louis City (North) PUMA,"2901901",,-90.23342,38.67391
"2901902",G29001902,"2901902","29",Missouri,"01902",St. Louis City (South) PUMA,"2901902",,-90.25772,38.59480
"2902601",G29002601,"2902601","29",Missouri,"02601","Christian, Greene (Outside Springfield City) & Webster Counties PUMA","2902601",,-93.12209,37.17716
"2902602",G29002602,"2902602","29",Missouri,"02602",Greene County--Springfield City (North) PUMA,"2902602",,-93.28708,37.22764
"2902603",G29002603,"2902603","29",Missouri,"02603",Greene County--Springfield City (South) PUMA,"2902603",,-93.34740,37.14029
"2901005",G29001005,"2901005","29",Missouri,"01005",Jackson County--Kansas City (South) PUMA,"2901005",,-94.54455,38.93194
"2901001",G29001001,"2901001","29",Missouri,"01001",Jackson County--Kansas City (Central) PUMA,"2901001",,-94.53324,39.07410
"2901004",G29001004,"2901004","29",Missouri,"01004",Jackson County (South Central) PUMA,"2901004",,-94.37898,38.91717
"2901002",G29001002,"2901002","29",Missouri,"01002",Jackson County (North Central) PUMA,"2901002",,-94.42613,39.03456
"2901003",G29001003,"2901003","29",Missouri,"01003",Jackson County (East) PUMA,"2901003",,-94.23308,39.03731
"2901703",G29001703,"2901703","29",Missouri,"01703",St. Charles County (Northeast) PUMA,"2901703",,-90.46815,38.85943
"2901702",G29001702,"2901702","29",Missouri,"01702",St. Charles County (Northwest) PUMA,"2901702",,-90.81274,38.82757
"2901701",G29001701,"2901701","29",Missouri,"01701",St. Charles County (South) PUMA,"2901701",,-90.80001,38.67974
"2901600",G29001600,"2901600","29",Missouri,"01600",Franklin County PUMA,"2901600",,-91.07499,38.41114
"2901801",G29001801,"2901801","29",Missouri,"01801",St. Louis County (Northeast) PUMA,"2901801",,-90.24009,38.80196
"2901807",G29001807,"2901807","29",Missouri,"01807",St. Louis County (Inner Ring South) PUMA,"2901807",,-90.34505,38.55648
"2901808",G29001808,"2901808","29",Missouri,"01808",St. Louis County (South) PUMA,"2901808",,-90.51438,38.50681
"2901802",G29001802,"2901802","29",Missouri,"01802",St. Louis County (Northwest) PUMA,"2901802",,-90.36752,38.78186
"2901804",G29001804,"2901804","29",Missouri,"01804",St. Louis County (West) PUMA,"2901804",,-90.58174,38.65806
"2901803",G29001803,"2901803","29",Missouri,"01803",St. Louis County (Inner Ring North) PUMA,"2901803",,-90.34550,38.70047
"2901805",G29001805,"2901805","29",Missouri,"01805",St. Louis County (Central) PUMA,"2901805",,-90.41586,38.63781
"2901806",G29001806,"2901806","29",Missouri,"01806",St. Louis County (Central West) PUMA,"2901806",,-90.53091,38.58445
"2900901",G29000901,"2900901","29",Missouri,"00901",Clay County (Northeast) PUMA,"2900901",,-94.39633,39.32753
"2900902",G29000902,"2900902","29",Missouri,"00902","Kansas City (North Central), Gladstone City & North Kansas City PUMA","2900902",South Sudan,-94.55163,39.21816
"3000500",G30000500,"3000500","30",Montana,"00500",South Central Montana--Bozeman City PUMA,"3000500",,-110.12191,45.53652
"3000200",G30000200,"3000200","30",Montana,"00200",West Montana--Missoula City PUMA,"3000200",,-114.43538,47.10242
"3000300",G30000300,"3000300","30",Montana,"00300",Southwest Montana--Butte-Silver Bow & Helena City PUMA,"3000300",,-112.54814,46.00618
"3000600",G30000600,"3000600","30",Montana,"00600",East Montana (Outside Billings City) PUMA,"3000600",,-106.33611,46.95447
"3000400",G30000400,"3000400","30",Montana,"00400",North Central Montana--Great Falls City PUMA,"3000400",,-110.33518,47.74741
"3000100",G30000100,"3000100","30",Montana,"00100",Northwest Montana--Kalispell City PUMA,"3000100",,-114.19761,48.47570
"3000700",G30000700,"3000700","30",Montana,"00700",Billings City PUMA,"3000700",,-108.54431,45.78940
"3100400",G31000400,"3100400","31",Nebraska,"00400",Southwest Nebraska PUMA,"3100400",,-100.94563,40.96416
"3100200",G31000200,"3100200","31",Nebraska,"00200",Northeast Nebraska PUMA,"3100200",,-97.40137,42.09190
"3100500",G31000500,"3100500","31",Nebraska,"00500",South Central Nebraska PUMA,"3100500",,-98.78351,40.43496
"3100802",G31000802,"3100802","31",Nebraska,"00802",Lancaster County--Lincoln City (South) PUMA,"3100802",,-96.68804,40.65912
"3100801",G31000801,"3100801","31",Nebraska,"00801",Lancaster County--Lincoln City (North) PUMA,"3100801",,-96.68744,40.91992
"3100100",G31000100,"3100100","31",Nebraska,"00100",North Central & Northwest Nebraska PUMA,"3100100",,-101.73615,42.24743
"3100600",G31000600,"3100600","31",Nebraska,"00600",Southeast Nebraska PUMA,"3100600",,-96.87346,40.53413
"3100701",G31000701,"3100701","31",Nebraska,"00701","Dodge, Cass, Saunders & Washington Counties PUMA","3100701",,-96.44540,41.28551
"3100300",G31000300,"3100300","31",Nebraska,"00300",Central Nebraska PUMA,"3100300",,-99.07917,41.46100
"3100903",G31000903,"3100903","31",Nebraska,"00903",Douglas County--Omaha City (Northeast) PUMA,"3100903",,-95.96750,41.32187
"3100904",G31000904,"3100904","31",Nebraska,"00904",Douglas County--Omaha City (Southeast) PUMA,"3100904",,-95.97240,41.22702
"3100901",G31000901,"3100901","31",Nebraska,"00901",Douglas County--Omaha City (Northwest) PUMA,"3100901",,-96.20574,41.33058
"3100902",G31000902,"3100902","31",Nebraska,"00902",Douglas County--Omaha City (Southwest) PUMA,"3100902",,-96.21030,41.22954
"3100702",G31000702,"3100702","31",Nebraska,"00702",Sarpy County--Bellevue City PUMA,"3100702",,-96.11199,41.11293
"3200404",G32000404,"3200404","32",Nevada,"00404","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA","3200404",,-114.45310,36.38124
"3200412",G32000412,"3200412","32",Nevada,"00412",Clark County (South)--Henderson (East) & Boulder Cities PUMA,"3200412",,-115.06839,35.66370
"3200402",G32000402,"3200402","32",Nevada,"00402",Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA,"3200402",,-115.14810,36.64031
"3200408",G32000408,"3200408","32",Nevada,"00408",Clark County (Central)--Spring Valley & Summerlin South PUMA,"3200408",,-115.32692,36.08923
"3200407",G32000407,"3200407","32",Nevada,"00407",Clark County (West)--Las Vegas City (Southwest) PUMA,"3200407",,-115.62292,36.28145
"3200403",G32000403,"3200403","32",Nevada,"00403",Clark County (Central)--Greater North Las Vegas City PUMA,"3200403",,-115.12657,36.26080
"3200410",G32000410,"3200410","32",Nevada,"00410","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA","3200410",,-115.05788,36.11783
"3200411",G32000411,"3200411","32",Nevada,"00411",Clark County (Central)--Henderson City (West) PUMA,"3200411",,-115.08484,35.99198
"3200413",G32000413,"3200413","32",Nevada,"00413",Clark County (Central)--Paradise (South) & Enterprise PUMA,"3200413",,-115.16938,36.03225
"3200401",G32000401,"3200401","32",Nevada,"00401",Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA,"3200401",,-115.28776,36.25710
"3200405",G32000405,"3200405","32",Nevada,"00405",Las Vegas City (Southeast) PUMA,"3200405",,-115.12731,36.17102
"3200409",G32000409,"3200409","32",Nevada,"00409",Clark County (Central)--Paradise (Northwest) & Winchester PUMA,"3200409",,-115.15348,36.10484
"3200406",G32000406,"3200406","32",Nevada,"00406",Las Vegas City (South Central) PUMA,"3200406",,-115.21632,36.16901
"3500200",G35000200,"3500200","35",New Mexico,"00200","San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities PUMA","3500200",,-107.99984,36.83945
"3800100",G38000100,"3800100","38",North Dakota,"00100",West North Dakota--Minot City PUMA,"3800100",,-102.40800,47.49612
"3800200",G38000200,"3800200","38",North Dakota,"00200",East Central North Dakota--Jamestown City PUMA,"3800200",,-98.93721,47.41678
"3800300",G38000300,"3800300","38",North Dakota,"00300",South Central North Dakota--Bismarck City PUMA,"3800300",,-100.26227,46.63443
"3800400",G38000400,"3800400","38",North Dakota,"00400",Northeast North Dakota--Grand Forks City PUMA,"3800400",,-97.95776,48.21908
"3800500",G38000500,"3800500","38",North Dakota,"00500",Cass County--Fargo City PUMA,"3800500",Iceland,-97.24804,46.93297
"4000100",G40000100,"4000100","40",Oklahoma,"00100",Northeast Oklahoma PUMA,"4000100",,-95.18495,36.57748
"4001400",G40001400,"4001400","40",Oklahoma,"01400","Garfield, Kay & Noble Counties--Enid City PUMA","4001400",,-97.41326,36.53315
"4001204",G40001204,"4001204","40",Oklahoma,"01204","Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West) PUMA","4001204",,-96.09064,36.11943
"4001203",G40001203,"4001203","40",Oklahoma,"01203",Tulsa County (North)--Tulsa (North) & Owasso Cities PUMA,"4001203",,-95.90594,36.29358
"4001301",G40001301,"4001301","40",Oklahoma,"01301",Rogers (Central) & Wagoner (West) Counties--Claremore City PUMA,"4001301",,-95.65930,36.14475
"4001201",G40001201,"4001201","40",Oklahoma,"01201",Tulsa County (Central)--Tulsa City (Central) PUMA,"4001201",,-95.92859,36.10050
"4001202",G40001202,"4001202","40",Oklahoma,"01202",Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities PUMA,"4001202",,-95.83150,36.04339
"4001601",G40001601,"4001601","40",Oklahoma,"01601","Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties PUMA","4001601",,-96.41274,36.57726
"4100100",G41000100,"4100100","41",Oregon,"00100","Umatilla, Union, Baker & Wallowa Counties PUMA","4100100",,-117.89796,45.30429
"4600400",G46000400,"4600400","46",South Dakota,"00400",Jackrabbit Region PUMA,"4600400",,-98.04723,43.99409
"4600300",G46000300,"4600300","46",South Dakota,"00300",Northeast South Dakota PUMA,"4600300",,-98.32086,45.30681
"4600200",G46000200,"4600200","46",South Dakota,"00200",Lakota Region PUMA,"4600200",,-100.94358,44.10827
"4600100",G46000100,"4600100","46",South Dakota,"00100",West South Dakota--Rapid City PUMA,"4600100",,-103.04982,44.75830
"4600500",G46000500,"4600500","46",South Dakota,"00500",Southeast South Dakota (Outside Sioux Falls City) PUMA,"4600500",,-97.00939,43.29172
"4600600",G46000600,"4600600","46",South Dakota,"00600",Sioux Falls City PUMA,"4600600",,-96.73143,43.53266
"4700400",G47000400,"4700400","47",Tennessee,"00400","Robertson, Dickson, Cheatham & Hickman Counties PUMA","4700400",,-87.22710,36.15103
"4700200",G47000200,"4700200","47",Tennessee,"00200","Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties PUMA","4700200",,-88.23978,36.15714
"4700100",G47000100,"4700100","47",Tennessee,"00100","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties PUMA","4700100",,-89.18314,36.11397
"4700300",G47000300,"4700300","47",Tennessee,"00300",Montgomery & Stewart Counties--Clarksville City PUMA,"4700300",,-87.59951,36.49888
"4702600",G47002600,"4702600","47",Tennessee,"02600",Williamson County--Franklin & Brentwood Cities PUMA,"4702600",,-86.89860,35.89378
"4702504",G47002504,"4702504","47",Tennessee,"02504",Nashville-Davidson (Southeast) PUMA,"4702504",,-86.70578,36.04629
"4702503",G47002503,"4702503","47",Tennessee,"02503",Nashville-Davidson (Central) PUMA,"4702503",,-86.77928,36.17282
"4702505",G47002505,"4702505","47",Tennessee,"02505",Nashville-Davidson (Southwest) PUMA,"4702505",,-86.91376,36.09384
